261,45.6,-25.64
262,45.5,-25.8
263,45.5,-25.75
264,45.5,-25.82
265,45.5,-25.88
266,45.5,-25.88
267,45.5,-25.85
268,165.1,12.97
269,184.1,38.59
270,180.7,38.79
271,184,38.73
272,188.3,38.63
273,191.2,38.65
274,191.3,38.33
275,190,38.05
276,188.5,38.08
277,187.1,37.99
278,185.9,37.92
279,184.3,37.56
280,182.6,37.75
281,180.9,38.15
282,179.1,38.14
283,520,6.03
284,1267,78.54
285,1253.3,78.06
286,1270.5,81.89
287,1272.6,79.76
288,1267.9,78.28
289,1267.4,76.42
290,1266.8,74.49
291,1260.8,73.98
292,1261.9,74.79
293,1259.7,74.2
294,1256.6,73.63
295,1254.5,73.08
296,1257.6,73.95
297,785.6,136.99
298,668.6,151.81
299,734.4,143.36
300,1248,72.05
301,1249.2,72.51
302,1251.1,73.02
303,1247.1,72.55
304,1245.4,72.35
305,1239.8,71.45
306,1240.6,71.71
307,1241.8,72.23
308,1240.8,72.05
309,1240.3,72.08
310,1234.6,70.87
311,3412.5,-209.3
312,5468.8,-472.68
313,5466.6,-472.09
314,5471.4,-472.74
315,5507.2,-480.86
316,5503.5,-479.35
317,5507.7,-480.7
318,5431.4,-528.44
319,5386.6,-550.18
320,5384,-549.87
321,5391.3,-549.16
322,5391,-549.91
323,5400,-549.6
324,5393.7,-548.31
325,5395.7,-549.19
326,5396.1,-548.96
327,5386.9,-547.45
328,5381.6,-546.2
329,5380.1,-543.85
330,5390.5,-544.65
331,5385.2,-546.14
332,5381.3,-547.83
333,5372,-546.75
334,5362.8,-546.51
335,5380.3,-547.74
336,5370.6,-546.38
337,5399.4,-530.77
338,5471.1,-478.16
339,5445.6,-478.39
340,5439.1,-478.36
341,5445.4,-479.34
342,5444.8,-478.55
343,5309,-461.8
344,1261.1,52.35
345,1252.5,53.21
346,1254.6,53.7
347,1260.7,50.92
348,1251.1,54.13
349,1250.5,51.67
350,1240.5,53.57
351,1214.7,60.5
352,1209.3,61.36
353,1209.8,61.72
354,1208.7,61.67
355,1207.6,61.69
356,1152.4,28.01
357,1137.5,-8.09
358,1101,-1.74
359,1101.8,-1.67
360,1109,-0.65
361,1069,-5.85
362,111.6,-40.36
363,43.8,-28.14
364,43.8,-28.13
365,43.8,-28.16
366,43.6,-28.24
367,43.7,-28.2
368,43.6,-28.22
369,43.6,-28.27
370,43.7,-28.17
371,43.6,-28.19
372,43.6,-28.17
373,43.6,-28.23
374,43.5,-28.29
375,43.6,-28.3
376,43.6,-28.42
377,105.9,-2.99
378,161.8,36.43
379,158,36.52
380,162,35.89
381,163.7,35.37
382,164.9,37.17
383,164.8,37.22
384,163.4,36.69
385,162.7,36.38
386,161.8,36.59
387,160.6,36.52
388,159.2,36.61
389,158.6,36.9
390,158,36.7
391,157.5,36.96
392,157,36.72
393,156.6,36.84
394,156,36.6
395,155.7,36.95
396,50.2,-24.06
397,43.2,-28.16
398,43.2,-28.26
399,43,-28.39
400,43.2,-28.18
401,43.2,-27.94
402,43.3,-27.97
403,43.2,-27.97
404,43.2,-27.93
405,43.1,-28
406,43.1,-28.02
407,43.2,-27.97
408,43.2,-27.94
409,43.2,-27.95
410,43.2,-27.85
411,43.2,-27.97
412,43.1,-28.04
413,43.1,-28.03
414,43.2,-27.94
415,43.3,-27.69
416,43.4,-27.59
417,101.4,-3.19
418,162.5,38.26
419,155.1,38.68
420,160.1,38.43
421,162.5,38.45
422,162.5,38.01
423,162.2,37.67
424,161.7,37.89
425,161.1,38.12
426,160.7,38.28
427,159.4,37.94
428,159.3,38.87
429,158.6,39.02
430,157.6,38.75
431,156.9,38.38
432,156.4,38.4
433,155.9,38.46
434,130.2,23.57
435,43.5,-27.48
436,43.6,-27.47
437,43.7,-27.38
438,43.7,-27.33
439,43.6,-27.37
440,43.6,-27.32
441,43.6,-27.41
442,43.7,-27.35
443,43.7,-27.37
444,43.7,-27.33
445,43.7,-27.45
446,43.6,-27.44
447,43.5,-27.6
448,43.6,-27.55
449,43.5,-27.52
450,43.6,-27.59
451,43.5,-27.53
452,43.6,-27.56
453,43.7,-27.4
454,43.8,-27.31
455,43.7,-27.4
456,90.8,-7.85
457,164.4,39.03
458,155.1,40.13
459,159.7,39.94
460,162.3,40.05
461,163,39.77
462,162.9,40.23
463,162.7,40.26
464,161.9,40.17
465,161.1,40.12
466,160.9,40.38
467,160.2,40.72
468,159.5,40.93
469,158.5,40.32
470,158.1,40.59
471,157.7,40.54
472,156.9,40.67
473,82.9,-3.52
474,44.2,-27.05
475,44.3,-26.99
476,44.2,-27.01
477,44.3,-26.9
478,43.8,-27.29
479,43.7,-27.37
480,43.7,-27.46
481,43.6,-27.38
482,43.6,-27.49
483,43.6,-27.45
484,43.6,-27.42
485,43.5,-27.49
486,43.6,-27.49
487,43.6,-27.42
488,43.6,-27.37
489,43.6,-27.41
490,43.7,-27.33
491,43.7,-27.31
492,43.7,-27.41
493,43.8,-27.34
494,43.8,-27.36
495,122.3,7.62
496,158,39.71
497,156.3,39.89
498,159.7,39.77
499,162.1,39.51
500,162.3,39.13
501,162.4,39.19
502,161.7,39.41
503,161.6,39.37
504,160.8,39.47
505,159.9,39.34
506,159.1,39.92
507,158.6,39.85
508,157.8,39.81
509,157.8,40.55
510,157.4,40.84
511,127.9,22.73
512,43.8,-27.55
513,43.8,-27.38
514,43.8,-27.41
515,43.7,-27.55
516,43.7,-27.57
517,43.7,-27.63
518,43.7,-27.77
519,43.6,-27.9
520,43.6,-27.94
521,43.6,-27.88
522,43.7,-27.78
523,43.8,-27.71
524,43.8,-27.74
525,43.7,-27.83
526,43.7,-27.79
527,43.8,-27.66
528,43.7,-27.64
529,43.8,-27.73
530,43.8,-27.69
531,43.8,-27.65
532,43.7,-27.72
533,43.8,-27.58
534,172.8,35.59
535,154.2,39.59
536,157.9,39.4
537,160.3,39.22
538,162.3,39.61
539,162.4,39.53
540,162,39.57
541,161.5,39.36
542,159.4,37.24
543,158.5,37.03
544,157.6,37.09
545,156.9,37.09
546,156,37.02
547,155.8,37.28
548,155.5,37.69
549,155,37.64
550,47.4,-25.55
551,43.2,-27.93
552,43.2,-28
553,43.2,-28.02
554,43.1,-28.08
555,43.3,-28.07
556,43.8,-27.75
557,43.4,-28
558,43.3,-28.01
559,43.3,-28
560,43.3,-28.03
561,43.2,-28.05
562,43.2,-28.05
563,43.1,-28.12
564,43.1,-28.24
565,43.6,-27.97
566,43.6,-28.04
567,43.4,-28.16
568,43.4,-28.18
569,43.2,-28.42
570,43.2,-28.42
571,43.6,-28.1
572,126.5,9.8
573,157.1,39.44
574,155,38.94
575,158.1,38.21
576,160.3,38.01
577,160.9,37.49
578,161.4,37.33
579,160.4,37.56
580,159.9,37.47
581,159,37.42
582,157.9,37.14
583,159.4,38.65
584,270.1,13.52
585,288.9,9.4
586,357,-0.98
587,390.4,-6.16
588,248,-42.88
589,170.4,-57.13
590,170,-56.86
591,169.6,-56.52
592,169.6,-56.28
593,169.4,-56.19
594,169.5,-56.13
595,168.9,-56.09
596,168.7,-55.96
597,169.6,-55.89
598,172.1,-55.88
599,170,-55.79
600,169.5,-55.82
601,169.1,-55.9
602,168.9,-55.77
603,231,-65.47
604,270.2,-71.57
605,274.6,-71.91
606,273.3,-71.77
607,271.4,-71.53
608,271.8,-71.61
609,271.7,-71.73
610,299.5,-60.73
611,360.6,-0.68
612,283.4,8.3
613,285.3,12.4
614,286.4,11.49
615,290.5,11.45
616,291.3,11.4
617,290.2,11.13
618,288.6,11.13
619,288,10.97
620,287.2,11.11
621,285.6,10.86
622,284.7,10.87
623,284.6,10.14
624,286.1,12.5
625,289.3,5.89
626,330.3,-5.01
627,335,-5.76
628,338.1,-7.38
629,269.1,-46.22
630,220.1,-73.62
631,220.7,-73.62
632,222,-73.71
633,217.9,-72.56
634,228.6,-75.72
635,226.7,-75.12
636,227.9,-75.51
637,230.8,-75.88
638,231.1,-76.08
639,229.7,-75.72
640,230.3,-75.96
641,228,-75.26
642,229.2,-75.74
643,228.5,-75.68
644,230.1,-76.1
645,233,-76.28
646,231.9,-76.17
647,228.8,-75.49
648,229.6,-75.88
649,230,-76.03
650,225.8,-74.74
651,157.2,-12.91
652,162.6,41.32
653,158.2,41.06
654,161.5,39.7
655,163.4,39.02
656,162.9,38.83
657,163.2,38.83
658,162.2,38.73
659,161.5,38.76
660,161,39.41
661,160.4,39.69
662,159.4,39.75
663,158.2,39.14
664,157.7,39.38
665,157.5,40.28
666,157.8,41.42
667,157.4,41.42
668,72.7,-9.65
669,43.4,-27.41
670,43,-27.7
671,43,-27.69
672,42.9,-27.77
673,42.8,-27.78
674,42.9,-27.82
675,42.9,-27.77
676,42.9,-27.84
677,42.8,-27.88
678,43.1,-27.63
679,43.5,-27.44
680,43,-27.65
681,42.9,-27.79
682,43,-27.68
683,43,-27.69
684,43,-27.73
685,42.9,-27.78
686,43.5,-27.38
687,43.4,-27.43
688,43.1,-27.59
689,43,-27.68
690,95.2,-5.55
691,162.3,39.85
692,154.4,40.96
693,160.2,43.21
694,161.4,41.25
695,162.3,40.24
696,162,39.94
697,161.8,40.17
698,161.4,40.15
699,160.6,40.39
700,159.8,40.31
701,158.8,40.34
702,158,40.31
703,157.5,40.52
704,158.7,42.78
705,157.9,42.81
706,135.8,29.33
707,43.7,-27.22
708,43.2,-27.55
709,43.1,-27.6
710,43,-27.77
711,43.1,-27.66
712,43.1,-27.63
713,43.1,-27.72
714,43,-27.79
715,43,-27.81
716,42.9,-28
717,43.4,-27.6
718,43.3,-27.67
719,43.1,-27.76
720,43,-27.8
721,43.1,-27.78
722,43.1,-27.85
723,43,-27.86
724,43,-27.87
725,43.6,-27.51
726,43.4,-27.57
727,43,-27.81
728,42.9,-27.9
729,133.3,13.57
730,155.7,39.92
731,156,41.18
732,161.1,42.09
733,162.3,40.08
734,161.7,40.03
735,162,40.42
736,162.5,41.82
737,161.4,41.43
738,160,40.22
739,159.5,40.16
740,158.8,40.31
741,157.9,40.28
742,157.1,40.33
743,156.8,40.48
744,157.5,42.15
745,66.3,-13.39
746,43,-27.88
747,43.1,-27.77
748,42.7,-27.98
749,42.6,-28.06
750,42.5,-28.11
751,42.6,-28.04
752,42.7,-27.95
753,42.6,-27.94
754,42.6,-27.87
755,42.5,-28.16
756,42.6,-28
757,43.1,-27.74
758,42.7,-28.01
759,42.6,-27.95
760,42.6,-28.04
761,42.6,-28.09
762,42.5,-28.2
763,42.5,-28.26
764,42.9,-28
765,42.9,-27.9
766,42.6,-28.06
767,69.2,-17.98
768,166.1,37.49
769,151.8,38.43
770,172.2,31.3
771,164.6,38.14
772,161.1,39.67
773,160.3,38.3
774,159.6,37.96
775,159.1,37.94
776,158.8,38.11
777,158.1,38.16
778,157.2,37.84
779,156.3,37.94
780,156.3,38.73
781,156.9,40.2
782,155.6,39.66
783,102.5,7.42
784,43.1,-27.8
785,43.2,-27.73
786,43.3,-27.68
787,43.2,-27.67
788,42.7,-28.03
789,42.7,-27.99
790,42.7,-27.95
791,42.7,-27.96
792,42.7,-28.04
793,42.7,-28
794,42.7,-28.02
795,42.7,-28.07
796,42.9,-27.9
797,43.3,-27.68
798,43,-28.02
799,42.7,-28
800,42.8,-28.01
801,42.7,-28.04
802,42.6,-28.23
803,42.7,-28.17
804,43.1,-27.79
805,43.3,-27.7
806,145.3,21.15
807,153.8,39.81
808,154.8,39.72
809,157.2,39.36
810,159.4,38.76
811,160.6,39.35
812,162,41.11
813,159.8,39.33
814,159.4,39.04
815,158.7,38.74
816,157.6,38.41
817,157,38.58
818,156.4,38.81
819,156,38.94
820,155.2,38.78
821,144.5,32.51
822,43.3,-27.69
823,43.3,-27.65
824,43.2,-27.71
825,43.2,-27.72
826,42.8,-27.89
827,42.8,-27.85
828,42.8,-27.93
829,42.8,-27.92
830,42.7,-27.98
831,42.8,-28.07
832,42.7,-28.11
833,42.8,-28.05
834,43.3,-27.66
835,43,-27.81
836,42.8,-27.86
837,42.7,-27.99
838,42.6,-28.16
839,42.6,-28.16
840,42.6,-28.15
841,43.3,-27.72
842,43.1,-27.83
843,42.8,-27.97
844,78.2,-13.94
845,165.6,38.42
846,156.2,38.6
847,159.4,38.09
848,162.1,40.44
849,161.6,39.04
850,160.8,38.42
851,160,38.31
852,159.3,38.31
853,158.3,38.22
854,158,38.84
855,157.3,39.24
856,156.9,39.63
857,156.1,39.28
858,154.8,38.45
859,138.3,28.77
860,43.1,-27.8
861,43.3,-27.65
862,43.3,-27.5
863,43.3,-27.52
864,43,-27.78
865,42.7,-28.06
866,42.6,-28.18
867,42.6,-28.04
868,42.7,-27.95
869,42.8,-28
870,42.8,-27.97
871,42.8,-27.96
872,42.9,-27.86
873,43.5,-27.36
874,43,-27.78
875,42.8,-27.88
876,42.8,-27.9
877,42.8,-27.95
878,42.7,-27.98
879,42.7,-27.95
880,43.1,-27.74
881,43.2,-27.69
882,81.2,-12.33
883,163.8,38.74
884,151.9,39.37
885,155.5,39.27
886,157.8,39.03
887,161.7,41.36
888,161.1,39.96
889,159.6,38.76
890,159.1,38.48
891,158.6,38.55
892,157.8,38.26
893,156.9,38.45
894,156.2,38.14
895,155.2,38.23
896,154.9,38.12
897,154.3,38.4
898,74.5,-9.17
899,43,-27.91
900,43.3,-27.69
901,43.3,-27.71
902,43.3,-27.7
903,43.2,-27.77
904,43.2,-27.71
905,43.2,-27.6
906,43.3,-27.6
907,43.3,-27.58
908,43.3,-27.51
909,43.4,-27.45
910,43.5,-27.39
911,43.5,-27.36
912,43.4,-27.44
913,43.2,-27.72
914,43.2,-27.7
915,43.2,-27.55
916,43.3,-27.5
917,43.4,-27.32
918,43.4,-27.28
919,43.5,-27.28
920,43.5,-27.29
921,145.5,21.83
922,154.4,42.2
923,155.8,42.46
924,158.8,42.22
925,160.9,42.03
926,162.4,42.09
927,161.6,41.57
928,160.7,40.65
929,160.4,40.75
930,160.4,41.59
931,159.7,41.85
932,159.1,41.78
933,158.4,42.22
934,157.7,42.31
935,157.3,42.47
936,127.7,24.79
937,43.6,-27.18
938,43.6,-27.17
939,43.5,-27.25
940,43.5,-27.25
941,43.6,-27.23
942,43.6,-27.2
943,43.6,-27.17
944,43.6,-27.06
945,43.6,-27.13
946,43.6,-27.2
947,43.6,-27.21
948,43.5,-27.23
949,43.6,-27.23
950,43.6,-27.14
951,43.6,-27.07
952,43.6,-26.98
953,43.6,-26.92
954,43.6,-26.94
955,43.7,-26.86
956,43.6,-26.87
957,43.7,-26.94
958,43.6,-27
959,83.1,-10.47
960,165.1,41.81
961,153.6,42.71
962,157.1,42.13
963,159.5,41.55
964,161.1,41.31
965,161.2,41.27
966,161.3,41.41
967,160.7,41.25
968,159.8,41
969,159.5,41.3
970,158.4,40.95
971,157.6,40.82
972,156.8,40.5
973,156.2,40.79
974,155.7,40.8
975,60.7,-16.92
976,43.1,-27.58
977,43.1,-27.51
978,43.2,-27.46
979,43.2,-27.44
980,43.1,-27.43
981,43.3,-27.32
982,43.2,-27.44
983,43.2,-27.38
984,43.2,-27.38
985,43.2,-27.33
986,43.1,-27.44
987,43.1,-27.4
988,43.2,-27.26
989,43.1,-27.42
990,43.1,-27.45
991,43,-27.6
992,43.1,-27.63
993,43,-27.66
994,42.9,-27.67
995,42.9,-27.6
996,42.9,-27.67
997,42.8,-27.67
998,156,27.01
999,152.5,39.9
1000,154.1,39.9
1001,157.1,40.05
1002,158.9,40.23
1003,159.9,39.4
1004,159.3,39.12
1005,159.3,39.22
1006,158.9,39.4
1007,158.2,39.34
1008,157.2,39.16
1009,156.5,39.14
1010,155.6,39.19
1011,155.1,39.12
1012,154.6,39.06
1013,112.3,14
1014,42.8,-27.66
1015,42.8,-27.75
1016,42.7,-27.79
1017,42.7,-27.7
1018,42.8,-27.64
1019,42.8,-27.66
1020,42.8,-27.62
1021,42.8,-27.64
1022,42.9,-27.5
1023,42.8,-27.49
1024,42.8,-27.61
1025,42.8,-27.51
1026,42.6,-27.62
1027,42.6,-27.67
1028,42.6,-27.73
1029,42.6,-27.8
1030,42.6,-27.87
1031,42.6,-27.82
1032,42.5,-28.05
1033,42.5,-27.93
1034,42.5,-27.96
1035,42.5,-27.98
1036,65.5,-19.57
1037,166,37.48
1038,150.2,37.94
1039,155.3,39.68
1040,158.3,40.08
1041,160.8,39.99
1042,160.4,39.87
1043,160.1,39.8
1044,159.7,40.02
1045,159,40
1046,158.1,39.76
1047,157.7,39.93
1048,156.6,39.46
1049,155.6,39.19
1050,155.1,38.87
1051,154.7,38.94
1052,73.4,-9.65
1053,42.6,-28.12
1054,42.7,-28.02
1055,42.6,-28.04
1056,42.6,-27.95
1057,42.6,-27.9
1058,42.6,-27.86
1059,42.7,-27.76
1060,42.6,-27.82
1061,42.5,-27.92
1062,42.5,-27.94
1063,42.4,-27.94
1064,42.4,-27.99
1065,42.4,-28.04
1066,42.3,-28.05
1067,42.3,-28.1
1068,42.4,-28.06
1069,42.3,-28.19
1070,42.3,-28.13
1071,42.3,-28.12
1072,42.3,-28.17
1073,42.4,-28.04
1074,42.5,-27.97
1075,114.3,3.71
1076,155.5,38.06
1077,151.3,38.07
1078,154.6,37.57
1079,157.7,35.74
1080,159.5,36.76
1081,160.5,36.99
1082,160.3,36.34
1083,159,35.67
1084,159.2,37.29
1085,158.7,37.44
1086,157.9,37.36
1087,156.9,37.14
1088,156.2,37.4
1089,155.2,37.32
1090,219,27.42
1091,255,20.8
1092,183.3,-19.35
1093,142.5,-43.34
1094,142.5,-43.31
1095,142.4,-43.28
1096,142.4,-43.37
1097,142.2,-43.34
1098,142,-43.36
1099,135.9,-42.47
1100,41.9,-27.13
1101,48.9,-25.16
1102,42.2,-24.19
1103,42.2,-24.21
1104,42.1,-24.31
1105,42.1,-24.29
1106,42.1,-24.35
1107,42,-24.41
1108,42.1,-24.26
1109,42.1,-24.39
1110,42,-24.47
1111,41.9,-24.57
1112,42,-24.54
1113,42.1,-24.45
1114,41.9,-24.59
1115,126,12.33
1116,158.7,40.48
1117,157.5,40.54
1118,160.3,40.52
1119,160.5,40.51
1120,160.1,40.45
1121,160,41.19
1122,160.2,42.62
1123,158.7,41.79
1124,157.6,41.72
1125,157.2,42.29
1126,156.4,42.38
1127,155.9,43.03
1128,155.2,43
1129,154.9,43.08
1130,104.5,13.06
1131,42.5,-23.98
1132,42.5,-24.05
1133,42.5,-24.02
1134,42.6,-24.03
1135,42.5,-24.22
1136,42.5,-24.25
1137,42.5,-24.27
1138,42.6,-24.15
1139,42.6,-24.13
1140,42.5,-24.18
1141,42.4,-24.16
1142,42.4,-24.12
1143,42.4,-24.14
1144,42.4,-24.29
1145,42.4,-24.29
1146,42.4,-24.31
1147,42.3,-24.34
1148,42.4,-24.27
1149,42.3,-24.32
1150,42.3,-24.36
1151,42.2,-24.39
1152,42.3,-24.47
1153,91.6,-3.57
1154,160.3,42.05
1155,151.4,43.14
1156,155.9,43.21
1157,158.2,42.9
1158,160,42.94
1159,159.8,42.69
1160,159.3,42.37
1161,158.6,42.25
1162,158.4,42.65
1163,157.8,43
1164,156.9,43.08
1165,156.3,43.2
1166,155.6,43.23
1167,155.1,43.35
1168,154.5,43.39
1169,60.2,-13.26
1170,42.6,-23.8
1171,42.5,-23.98
1172,42.6,-23.94
1173,42.6,-23.83
1174,42.6,-23.88
1175,42.6,-23.91
1176,42.5,-23.97
1177,42.6,-23.9
1178,42.4,-24.04
1179,42.4,-24.09
1180,42.6,-23.96
1181,42.7,-23.71
1182,42.7,-23.7
1183,42.7,-23.77
1184,42.7,-23.8
1185,42.5,-23.91
1186,42.5,-23.92
1187,42.5,-24.04
1188,42.5,-23.9
1189,42.5,-23.95
1190,42.5,-23.98
1191,42.5,-23.92
1192,135.3,19.09
1193,152.9,43.41
1194,152.7,43.35
1195,155.7,43.18
1196,159.1,42.56
1197,159.5,42.16
1198,159.1,42.27
1199,158.9,42.23
1200,158.2,42.09
1201,157.3,42.02
1202,156.5,41.65
1203,156,41.82
1204,154.4,41.6
1205,154.3,41.77
1206,154.1,42.06
1207,129.8,27.95
1208,42.4,-24.19
1209,42.3,-24.32
1210,42.3,-24.23
1211,42.3,-24.16
1212,42.3,-24.26
1213,42.2,-24.34
1214,42.3,-24.28
1215,42.3,-24.31
1216,42.3,-24.31
1217,42.4,-24.18
1218,42.3,-24.26
1219,42.4,-24.22
1220,42.4,-24.19
1221,42.4,-24.13
1222,42.4,-24.24
1223,42.5,-24.18
1224,42.4,-24.27
1225,42.4,-24.21
1226,42.4,-24.13
1227,42.3,-24.23
1228,42.4,-24.16
1229,42.4,-24.16
1230,42.4,-24.13
1231,165.5,35.99
1232,149.7,42.36
1233,152.6,42.52
1234,155.8,41.9
1235,158.3,41.9
1236,158.3,41.7
1237,158.4,41.34
1238,158,41.19
1239,157.4,41.46
1240,156.7,41.27
1241,156.2,41.27
1242,155.5,41.49
1243,154.7,41.43
1244,154.1,41.43
1245,153.5,41.35
1246,100.2,9.67
1247,42.2,-24.32
1248,42.3,-24.33
1249,42.3,-24.18
1250,42.3,-24.26
1251,42.2,-24.31
1252,42.2,-24.27
1253,42.2,-24.2
1254,42.2,-24.23
1255,42.3,-24.2
1256,42.3,-24.14
1257,42.3,-24.15
1258,42.3,-24.13
1259,42.2,-24.21
1260,42.2,-24.26
1261,42.3,-24.29
1262,42.3,-24.27
1263,42.3,-24.16
1264,42.3,-24.27
1265,42.2,-24.33
1266,42.2,-24.35
1267,42.2,-24.28
1268,42.3,-24.18
1269,79.1,-9.55
1270,162.8,41.46
1271,150.6,42.28
1272,154,41.87
1273,157.4,42.11
1274,159.6,42.04
1275,160.1,42.02
1276,159.3,41.7
1277,159,41.81
1278,158.7,41.98
1279,158.1,41.72
1280,157.3,41.89
1281,156.1,41.66
1282,155.5,41.56
1283,154.9,41.51
1284,154.3,41.47
1285,65.4,-10.64
1286,42.2,-24.27
1287,42.2,-24.31
1288,42.2,-24.37
1289,42.3,-24.36
1290,42.3,-24.32
1291,42,-24.54
1292,42.1,-24.6
1293,42.1,-24.5
1294,42.2,-24.42
1295,42.1,-24.58
1296,42,-24.63
1297,42,-24.64
1298,42,-24.58
1299,42,-24.53
1300,42.2,-24.33
1301,42.1,-24.3
1302,42,-24.55
1303,42.1,-24.47
1304,42,-24.56
1305,42.1,-24.51
1306,42,-24.52
1307,41.9,-24.63
1308,100.3,0.06
1309,156.4,39.66
1310,150.2,40.27
1311,153.3,40.4
