108.53269230769229,62.623846153846145,26,Refrigeration,Refrigerator
107.74000000000001,107.74000000000001,1,Cleaning,Washing Machine
1197.375,-92.48999999999998,4,Cooking,Microwave Oven 0
985.3000000000002,304.11,1,Cooking,Microwave Oven 1
129.49999999999997,-29.25,1,Entertainment,Entertainment 0
80.11249999999998,8.036250000000003,4,Entertainment,Entertainment 1
14.299999999999983,-0.9399999999999977,1,Lighting,Lighting 0
99.15,-15.995000000000005,1,Entertainment,Entertainment 2
117.2,23.419999999999995,1,Entertainment,Entertainment 3
124.1,62.485,1,Cooking,Extractor 0
