109.28281733746134,53.196764705882366,323,Refrigeration,Refrigerator
107.74000000000001,107.74000000000001,1,Cleaning,Washing Machine
120.875,23.212500000000002,4,Entertainment,Entertainment 0
83.63750000000002,0.40124999999999833,8,Entertainment,Entertainment 1
69.41538461538461,26.314615384615383,13,Cooking,Extractor 0
49.80833333333333,1.6870833333333337,12,Lighting,Lighting 0
1193.8874999999998,-164.385,4,Cleaning,Vacuum Cleaner 0
426.3961538461538,-61.3573076923077,13,Lighting,Lighting 1
97.96666666666668,-21.61583333333333,6,Entertainment,Entertainment 2
102.27857142857142,32.17857142857142,7,Cooking,Extractor 1
12.699999999999989,-83.86,1,Cooking,Extractor 2
4264.666666666667,-559.4066666666666,3,Cleaning,Water Heater 0
1197.375,-92.48999999999998,4,Cooking,Microwave Oven 0
985.3000000000002,304.11,1,Cooking,Microwave Oven 1
63.20000000000002,-116.06,1,Cooking,Extractor 3
929.6800000000001,-76.70899999999999,5,Cooking,Extractor 4
247.85000000000002,0.913333333333334,6,Lighting,Lighting 2
116.33333333333336,-24.436666666666667,3,Entertainment,Entertainment 3
19.475000000000016,-5.180000000000007,2,Lighting,Lighting 3
133.95,59.644999999999996,1,Cooking,Extractor 5
